sample_id,population_id,superpopulation,dataset,country,neural_ancestry,supervised,in_qc_panel,African,American,East Asian,European,South Asian,max_ancestry,assigned_group
HGDP00706,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00708,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00710,Colombian,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00711,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.006466,0.003286,0.8515,1e-05,0.138738,0.8515,East Asian
HGDP00712,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.002479,1e-05,0.983334,1e-05,0.014167,0.983334,East Asian
HGDP00713,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.016579,1e-05,0.856135,1e-05,0.127266,0.856135,East Asian
HGDP00714,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.012604,1e-05,0.920069,1e-05,0.067308,0.920069,East Asian
HGDP00715,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.012754,1e-05,0.83574,1e-05,0.151486,0.83574,East Asian
HGDP00716,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.009295,1e-05,0.91901,1e-05,0.071675,0.91901,East Asian
HGDP00717,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.016456,1e-05,0.869501,1e-05,0.114023,0.869501,East Asian
HGDP00719,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.004814,1e-05,0.895844,1e-05,0.099323,0.895844,East Asian
HGDP00721,Cambodian,East Asian,hgdp,,East Asian,no,yes,0.006294,1e-05,0.84114,1e-05,0.152546,0.84114,East Asian
HGDP00722,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.107033,1e-05,1e-05,0.750269,0.142678,0.750269,European
HGDP00723,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.142914,1e-05,1e-05,0.730692,0.126373,0.730692,European
HGDP00724,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.117215,1e-05,1e-05,0.756046,0.126719,0.756046,European
HGDP00725,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.093634,1e-05,1e-05,0.755123,0.151223,0.755123,European
HGDP00726,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.101377,1e-05,1e-05,0.751362,0.14724,0.751362,European
HGDP00727,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095542,1e-05,1e-05,0.7788,0.125637,0.7788,European
HGDP00729,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095295,1e-05,1e-05,0.750373,0.154312,0.750373,European
HGDP00730,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.090177,1e-05,1e-05,0.756145,0.153658,0.756145,European
HGDP00731,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.149669,1e-05,1e-05,0.743579,0.106732,0.743579,European
HGDP00732,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095555,1e-05,1e-05,0.780804,0.123621,0.780804,European
HGDP00733,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.095603,1e-05,1e-05,0.771347,0.13303,0.771347,European
HGDP00734,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.103138,1e-05,1e-05,0.765972,0.13087,0.765972,European
HGDP00735,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.094645,1e-05,1e-05,0.780938,0.124397,0.780938,European
HGDP00736,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.087867,1e-05,1e-05,0.759559,0.152553,0.759559,European
HGDP00737,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.097036,1e-05,1e-05,0.770447,0.132497,0.770447,European
HGDP00738,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.18298,1e-05,1e-05,0.699964,0.117035,0.699964,European
HGDP00739,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.136421,1e-05,1e-05,0.722988,0.140571,0.722988,European
HGDP00740,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.090083,1e-05,1e-05,0.776098,0.133799,0.776098,European
HGDP00741,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.107264,1e-05,1e-05,0.749656,0.14306,0.749656,European
HGDP00744,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.174561,1e-05,1e-05,0.693632,0.131787,0.693632,European
HGDP00745,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.09953,1e-05,1e-05,0.765909,0.134542,0.765909,European
HGDP00746,Palestinian,Middle Eastern,hgdp,,West Asian,no,yes,0.102993,1e-05,1e-05,0.787938,0.109049,0.787938,European
HGDP00747,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.003618,0.996352,1e-05,1e-05,0.996352,East Asian
HGDP00748,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00749,Japanese,East Asian,hgdp,,East Asian,yes,yes,1.1e-05,1e-05,0.999959,1e-05,1e-05,0.999959,East Asian
HGDP00750,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.2e-05,0.999958,1e-05,1e-05,0.999958,East Asian
HGDP00751,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00752,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00753,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.1e-05,0.999959,1e-05,1e-05,0.999959,East Asian
HGDP00754,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.2e-05,0.999958,1e-05,1e-05,0.999958,East Asian
HGDP00755,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00756,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00757,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00758,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00759,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00760,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00761,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00762,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.003514,0.996456,1e-05,1e-05,0.996456,East Asian
HGDP00764,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.7e-05,0.999953,1e-05,1e-05,0.999953,East Asian
HGDP00765,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00766,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.5e-05,0.999955,1e-05,1e-05,0.999955,East Asian
HGDP00767,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.4e-05,0.999956,1e-05,1e-05,0.999956,East Asian
HGDP00769,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00771,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00772,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00773,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.3e-05,0.999957,1e-05,1e-05,0.999957,East Asian
HGDP00774,Han,East Asian,hgdp,,East Asian,yes,yes,1.2e-05,1e-05,0.999958,1e-05,1e-05,0.999958,East Asian
HGDP00775,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00776,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00777,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.009457,0.977756,1.8e-05,0.012759,0.977756,East Asian
HGDP00778,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00779,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00780,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00781,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00782,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.002694,0.989842,1e-05,0.007444,0.989842,East Asian
HGDP00783,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.00252,0.99745,1e-05,1e-05,0.99745,East Asian
HGDP00784,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.990219,0.003621,0.00614,0.990219,East Asian
HGDP00785,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1.1e-05,0.999959,1e-05,1e-05,0.999959,East Asian
HGDP00786,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00787,Bougainville,Oceanian,hgdp,,Oceanian,no,yes,0.086198,1e-05,0.558642,1e-05,0.35514,0.558642,East Asian
HGDP00788,Bougainville,Oceanian,hgdp,,Oceanian,no,yes,0.077856,1e-05,0.572491,1e-05,0.349633,0.572491,East Asian
HGDP00790,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00791,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.003571,0.996399,1e-05,1e-05,0.996399,East Asian
HGDP00794,Orcadian,European,hgdp,,European,yes,yes,0.001294,0.019815,0.003108,0.975773,1e-05,0.975773,European
HGDP00795,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009543,1e-05,0.984038,0.006399,0.984038,European
HGDP00796,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.015346,1e-05,0.984624,1e-05,0.984624,European
HGDP00797,Orcadian,European,hgdp,,European,yes,no,,,,,,,
HGDP00798,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009133,1e-05,0.978989,0.011858,0.978989,European
HGDP00799,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.02068,1e-05,0.97929,1e-05,0.97929,European
HGDP00800,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.013675,1e-05,0.986295,1e-05,0.986295,European
HGDP00802,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.012375,1e-05,0.987595,1e-05,0.987595,European
HGDP00803,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.015064,1e-05,0.984906,1e-05,0.984906,European
HGDP00804,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.02182,1e-05,0.97815,1e-05,0.97815,European
HGDP00805,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.006307,1e-05,0.992986,0.000687,0.992986,European
HGDP00806,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.005571,1e-05,0.994399,1e-05,0.994399,European
HGDP00807,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.009327,1e-05,0.990643,1e-05,0.990643,European
HGDP00808,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.018577,1e-05,0.981393,1e-05,0.981393,European
HGDP00810,Orcadian,European,hgdp,,European,yes,yes,1e-05,0.010255,1e-05,0.989715,1e-05,0.989715,European
HGDP00811,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00812,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00813,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00814,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,0.007668,0.992302,1e-05,1e-05,0.992302,East Asian
HGDP00815,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00817,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00818,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00819,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00820,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00821,Han,East Asian,hgdp,,East Asian,yes,yes,1.1e-05,1e-05,0.999959,1e-05,1e-05,0.999959,East Asian
HGDP00822,Han,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00828,Japanese,East Asian,hgdp,,East Asian,yes,yes,1e-05,1e-05,0.99996,1e-05,1e-05,0.99996,East Asian
HGDP00832,Surui,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00837,Surui,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00838,Surui,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00843,Surui,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00845,Surui,American,hgdp,,American,yes,no,,,,,,,
HGDP00846,Surui,American,hgdp,,American,yes,yes,1.2e-05,0.999958,1e-05,1e-05,1e-05,0.999958,American
HGDP00849,Surui,American,hgdp,,American,yes,no,,,,,,,
HGDP00852,Surui,American,hgdp,,American,yes,no,,,,,,,
HGDP00854,Maya,American,hgdp,,,no,yes,0.022857,0.944869,0.002583,0.029681,1e-05,0.944869,American
HGDP00855,Maya,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00856,Maya,American,hgdp,,American,yes,yes,1e-05,0.970394,0.029576,1e-05,1e-05,0.970394,American
HGDP00857,Maya,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00858,Maya,American,hgdp,,,no,yes,1e-05,0.96329,0.03668,1e-05,1e-05,0.96329,American
HGDP00859,Maya,American,hgdp,,,no,yes,0.021624,0.966691,0.011665,1e-05,1e-05,0.966691,American
HGDP00860,Maya,American,hgdp,,,no,yes,0.038749,0.67693,0.009174,0.264888,0.01026,0.67693,American
HGDP00861,Maya,American,hgdp,,,no,yes,0.035612,0.826598,0.007851,0.119067,0.010872,0.826598,American
HGDP00862,Maya,American,hgdp,,,no,yes,0.008765,0.913116,0.01786,0.060249,1e-05,0.913116,American
HGDP00863,Maya,American,hgdp,,,no,yes,0.050605,0.932629,0.016746,1e-05,1e-05,0.932629,American
HGDP00864,Maya,American,hgdp,,American,yes,yes,1e-05,0.97279,0.02718,1e-05,1e-05,0.97279,American
HGDP00865,Maya,American,hgdp,,American,yes,yes,0.011877,0.988093,1e-05,1e-05,1e-05,0.988093,American
HGDP00868,Maya,American,hgdp,,,no,yes,0.038734,0.866469,0.01286,0.081926,1e-05,0.866469,American
HGDP00869,Maya,American,hgdp,,,no,yes,0.014623,0.822792,0.012829,0.137078,0.012678,0.822792,American
HGDP00870,Maya,American,hgdp,,,no,yes,1e-05,0.968323,0.029883,0.001775,1e-05,0.968323,American
HGDP00871,Maya,American,hgdp,,,no,yes,0.029618,0.720723,0.005214,0.244435,1e-05,0.720723,American
HGDP00872,Maya,American,hgdp,,American,no,yes,0.023038,0.962942,0.014,1e-05,1e-05,0.962942,American
HGDP00873,Maya,American,hgdp,,American,yes,yes,1e-05,0.99996,1e-05,1e-05,1e-05,0.99996,American
HGDP00875,Maya,American,hgdp,,,no,yes,0.045082,0.921589,0.018481,1e-05,0.014838,0.921589,American
HGDP00876,Maya,American,hgdp,,,no,yes,0.017808,0.725286,0.01334,0.243556,1e-05,0.725286,American
HGDP00877,Maya,American,hgdp,,,no,yes,0.010298,0.892,0.022577,0.074489,0.000635,0.892,American
HGDP00879,Russian,European,hgdp,,European,no,yes,1e-05,0.036175,0.043796,0.899987,0.020033,0.899987,European
HGDP00880,Russian,European,hgdp,,European,no,yes,1e-05,0.039828,0.036983,0.871933,0.051245,0.871933,European
HGDP00881,Russian,European,hgdp,,European,no,yes,1e-05,0.035988,0.062605,0.888418,0.012979,0.888418,European
HGDP00882,Russian,European,hgdp,,European,no,yes,1e-05,0.038553,0.049353,0.869338,0.042746,0.869338,European
HGDP00883,Russian,European,hgdp,,European,no,yes,1e-05,0.051445,0.0468,0.892355,0.00939,0.892355,European
HGDP00884,Russian,European,hgdp,,European,no,yes,1e-05,0.037835,0.021908,0.887727,0.05252,0.887727,European
HGDP00885,Russian,European,hgdp,,European,no,yes,1e-05,0.041532,0.03586,0.893704,0.028894,0.893704,European
HGDP00886,Russian,European,hgdp,,European,no,yes,1e-05,0.034299,0.042439,0.879329,0.043922,0.879329,European
HGDP00887,Russian,European,hgdp,,European,no,yes,1e-05,0.032856,0.062354,0.893275,0.011504,0.893275,European
HGDP00888,Russian,European,hgdp,,European,no,yes,1e-05,0.036807,0.037309,0.893099,0.032775,0.893099,European
HGDP00889,Russian,European,hgdp,,European,no,yes,1e-05,0.04692,0.036766,0.894163,0.022141,0.894163,European
HGDP00890,Russian,European,hgdp,,European,no,yes,1e-05,0.057623,0.040155,0.880584,0.021628,0.880584,European
HGDP00891,Russian,European,hgdp,,European,no,yes,1e-05,0.041082,0.061273,0.872872,0.024764,0.872872,European
HGDP00892,Russian,European,hgdp,,European,no,yes,1e-05,0.043581,0.048657,0.881631,0.026121,0.881631,European
HGDP00893,Russian,European,hgdp,,European,no,yes,1e-05,0.035426,0.074109,0.858571,0.031884,0.858571,European
HGDP00894,Russian,European,hgdp,,European,no,yes,1e-05,0.050798,0.054171,0.862229,0.032792,0.862229,European
HGDP00895,Russian,European,hgdp,,European,no,yes,1e-05,0.047195,0.06056,0.871283,0.020952,0.871283,European
HGDP00896,Russian,European,hgdp,,European,no,yes,1e-05,0.049196,0.049105,0.864685,0.037004,0.864685,European
HGDP00897,Russian,European,hgdp,,European,no,yes,1e-05,0.047804,0.042087,0.874724,0.035375,0.874724,European
HGDP00898,Russian,European,hgdp,,European,no,yes,1e-05,0.041107,0.079167,0.863574,0.016143,0.863574,European
HGDP00899,Russian,European,hgdp,,European,no,yes,1e-05,0.045842,0.051072,0.876473,0.026602,0.876473,European
HGDP00900,Russian,European,hgdp,,European,no,yes,1e-05,0.037127,0.023465,0.90883,0.030567,0.90883,European
HGDP00901,Russian,European,hgdp,,European,no,yes,1e-05,0.04649,0.057441,0.878183,0.017876,0.878183,European
HGDP00902,Russian,European,hgdp,,European,no,yes,1e-05,0.030334,0.050577,0.87171,0.047369,0.87171,European
HGDP00903,Russian,European,hgdp,,European,no,yes,1e-05,0.0382,0.046631,0.901077,0.014082,0.901077,European
HGDP00904,Mandenka,African,hgdp,,African,no,yes,0.999957,1e-05,1.3e-05,1e-05,1e-05,0.999957,African
HGDP00905,Mandenka,African,hgdp,,African,no,yes,0.995216,1e-05,0.004754,1e-05,1e-05,0.995216,African
HGDP00906,Mandenka,African,hgdp,,African,no,yes,0.993999,1e-05,0.002264,0.003718,1e-05,0.993999,African
HGDP00907,Mandenka,African,hgdp,,African,no,yes,0.999952,1e-05,1.8e-05,1e-05,1e-05,0.999952,African
HGDP00908,Mandenka,African,hgdp,,African,no,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00909,Mandenka,African,hgdp,,African,no,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00910,Mandenka,African,hgdp,,African,no,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00911,Mandenka,African,hgdp,,African,no,yes,0.991439,1e-05,0.002276,0.006265,1e-05,0.991439,African
HGDP00912,Mandenka,African,hgdp,,African,no,yes,0.997074,1e-05,0.002896,1e-05,1e-05,0.997074,African
HGDP00913,Mandenka,African,hgdp,,African,no,yes,0.997812,1e-05,0.002158,1e-05,1e-05,0.997812,African
HGDP00914,Mandenka,African,hgdp,,African,no,yes,0.995386,1e-05,0.00458,1.4e-05,1e-05,0.995386,African
HGDP00915,Mandenka,African,hgdp,,African,no,yes,0.986052,1e-05,0.003558,0.01037,1e-05,0.986052,African
HGDP00917,Mandenka,African,hgdp,,African,no,yes,0.986557,1e-05,0.003353,0.01007,1e-05,0.986557,African
HGDP00918,Mandenka,African,hgdp,,African,no,yes,0.96903,1e-05,0.001835,0.029116,1e-05,0.96903,African
HGDP00920,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00924,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00925,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00926,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00927,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00928,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00929,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00930,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00931,Yoruba,African,hgdp,,African,yes,yes,0.999955,1e-05,1.5e-05,1e-05,1e-05,0.999955,African
HGDP00932,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00933,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00934,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00935,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00936,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00937,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00938,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00939,Yoruba,African,hgdp,,African,yes,yes,0.999951,1e-05,1.9e-05,1e-05,1e-05,0.999951,African
HGDP00940,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00941,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00942,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00943,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00944,Yoruba,African,hgdp,,African,yes,yes,0.99996,1e-05,1e-05,1e-05,1e-05,0.99996,African
HGDP00945,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.102523,0.755176,0.072422,0.069869,0.755176,East Asian
HGDP00946,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.104081,0.763566,0.085731,0.046612,0.763566,East Asian
HGDP00947,Yakut,East Asian,hgdp,,East Asian,no,yes,0.00245,0.106865,0.71413,0.117078,0.059477,0.71413,East Asian
HGDP00948,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.114673,0.689957,0.128968,0.066391,0.689957,East Asian
HGDP00949,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.086148,0.562231,0.311424,0.040187,0.562231,East Asian
HGDP00950,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.102861,0.686601,0.16024,0.050288,0.686601,East Asian
HGDP00951,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.115943,0.753656,0.077807,0.052584,0.753656,East Asian
HGDP00952,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.10848,0.742075,0.105937,0.043499,0.742075,East Asian
HGDP00953,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.104411,0.518731,0.319441,0.057408,0.518731,East Asian
HGDP00954,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.105381,0.747718,0.072369,0.074521,0.747718,East Asian
HGDP00955,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.112238,0.755927,0.078257,0.053568,0.755927,East Asian
HGDP00956,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.109428,0.753474,0.079952,0.057136,0.753474,East Asian
HGDP00957,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.116714,0.763702,0.068103,0.051471,0.763702,East Asian
HGDP00958,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.09285,0.70947,0.141105,0.056565,0.70947,East Asian
HGDP00959,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.160194,0.816506,1e-05,0.02328,0.816506,East Asian
HGDP00960,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.110822,0.763439,0.06268,0.063049,0.763439,East Asian
HGDP00961,Yakut,East Asian,hgdp,,East Asian,no,yes,1e-05,0.109584,0.740757,0.089986,0.059664,0.740757,East Asian
