sample_id,population_id,superpopulation,dataset,country,neural_ancestry,supervised,in_qc_panel,African,American,East Asian,European,Oceanian,South Asian,max_ancestry,assigned_group
NA18573,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18574,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.003675,0.996285,1e-05,1e-05,1e-05,0.996285,East Asian
NA18577,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18579,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.007385,0.987402,0.005182,1e-05,1e-05,0.987402,East Asian
NA18582,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18591,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18592,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.003361,0.990443,1e-05,1e-05,0.006166,0.990443,East Asian
NA18593,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.004985,0.989717,1e-05,1e-05,0.005268,0.989717,East Asian
NA18595,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.004558,0.995402,1e-05,1e-05,1e-05,0.995402,East Asian
NA18596,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18597,CHB,East Asian,kg,,East Asian,yes,yes,1.2e-05,0.006794,0.978383,0.004055,1e-05,0.010746,0.978383,East Asian
NA18599,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.010378,0.987848,0.001744,1e-05,1e-05,0.987848,East Asian
NA18602,CHB,East Asian,kg,,East Asian,yes,yes,0.003843,0.005583,0.982782,0.005492,1e-05,0.00229,0.982782,East Asian
NA18603,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18605,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.003455,0.9888,1.4e-05,1e-05,0.007711,0.9888,East Asian
NA18606,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18608,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.009474,0.975812,0.013543,1e-05,0.001152,0.975812,East Asian
NA18609,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.00814,0.984289,0.004606,0.001264,0.00169,0.984289,East Asian
NA18610,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18611,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.002869,0.997091,1e-05,1e-05,1e-05,0.997091,East Asian
NA18612,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.007566,0.990276,1e-05,1e-05,0.002129,0.990276,East Asian
NA18613,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.010574,0.982698,1e-05,1e-05,0.006699,0.982698,East Asian
NA18614,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18615,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.000722,0.999234,1.3e-05,1e-05,1e-05,0.999234,East Asian
NA18616,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18617,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.999947,1.3e-05,1e-05,1e-05,0.999947,East Asian
NA18618,CHB,East Asian,kg,,East Asian,yes,yes,0.001763,0.008207,0.967575,0.001772,1e-05,0.020673,0.967575,East Asian
NA18619,CHB,East Asian,kg,,East Asian,yes,yes,0.000744,0.002898,0.986638,0.009404,1e-05,0.000306,0.986638,East Asian
NA18620,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.002111,0.985276,0.008375,1e-05,0.004217,0.985276,East Asian
NA18621,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.005051,0.994909,1e-05,1e-05,1e-05,0.994909,East Asian
NA18622,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18623,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.004585,0.977462,0.001403,0.000478,0.016062,0.977462,East Asian
NA18624,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18625,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.004435,0.995525,1e-05,1e-05,1e-05,0.995525,East Asian
NA18626,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.006759,0.966961,0.018546,1e-05,0.007714,0.966961,East Asian
NA18627,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18628,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18629,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.999947,1.3e-05,1e-05,1e-05,0.999947,East Asian
NA18630,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.995069,1e-05,0.004891,1e-05,0.995069,East Asian
NA18631,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18632,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18633,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18634,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1.4e-05,0.999946,1e-05,1e-05,1e-05,0.999946,East Asian
NA18635,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.008922,0.987685,0.003363,1e-05,1e-05,0.987685,East Asian
NA18636,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18637,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18638,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18639,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18640,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.996622,0.003338,1e-05,1e-05,0.996622,East Asian
NA18641,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.005597,0.994363,1e-05,1e-05,1e-05,0.994363,East Asian
NA18642,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.013326,0.946113,0.023751,1e-05,0.01679,0.946113,East Asian
NA18643,CHB,East Asian,kg,,East Asian,yes,yes,0.000609,0.003475,0.979241,0.004459,1e-05,0.012207,0.979241,East Asian
NA18644,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18645,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18646,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.009232,0.990479,1e-05,0.000259,1e-05,0.990479,East Asian
NA18647,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.0047,0.961038,0.016041,1e-05,0.0182,0.961038,East Asian
NA18648,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.004913,0.962498,0.01058,1e-05,0.021989,0.962498,East Asian
NA18740,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18745,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.006433,0.993527,1e-05,1e-05,1e-05,0.993527,East Asian
NA18747,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18748,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18749,CHB,East Asian,kg,,East Asian,yes,yes,1e-05,0.001192,0.996105,1e-05,0.002673,1e-05,0.996105,East Asian
NA18757,CHB,East Asian,kg,,East Asian,yes,yes,0.001869,0.003227,0.982456,0.004196,1e-05,0.008243,0.982456,East Asian
NA18852,YRI,African,kg,,,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18853,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18854,YRI,African,kg,,,yes,no,,,,,,,,
NA18855,YRI,African,kg,,,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18856,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18857,YRI,African,kg,,,yes,no,,,,,,,,
NA18858,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18859,YRI,African,kg,,,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18860,YRI,African,kg,,,yes,no,,,,,,,,
NA18861,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18862,YRI,African,kg,,,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18863,YRI,African,kg,,,yes,no,,,,,,,,
NA18864,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18865,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18867,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18868,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18869,YRI,African,kg,,,yes,no,,,,,,,,
NA18870,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18871,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18872,YRI,African,kg,,,yes,no,,,,,,,,
NA18873,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18874,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18875,YRI,African,kg,,,yes,no,,,,,,,,
NA18876,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18877,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18878,YRI,African,kg,,African,yes,yes,0.998703,1e-05,0.001257,1e-05,1e-05,1e-05,0.998703,African
NA18879,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18881,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18906,YRI,African,kg,,,yes,no,,,,,,,,
NA18907,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18908,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18909,YRI,African,kg,,African,yes,yes,0.99994,1e-05,2e-05,1e-05,1e-05,1e-05,0.99994,African
NA18910,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18911,YRI,African,kg,,,yes,no,,,,,,,,
NA18912,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18913,YRI,African,kg,,,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18914,YRI,African,kg,,,yes,no,,,,,,,,
NA18915,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18916,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18917,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18923,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18924,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18925,YRI,African,kg,,,yes,no,,,,,,,,
NA18930,YRI,African,kg,,,yes,no,,,,,,,,
NA18933,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18934,YRI,African,kg,,African,yes,yes,0.99995,1e-05,1e-05,1e-05,1e-05,1e-05,0.99995,African
NA18935,YRI,African,kg,,,yes,no,,,,,,,,
NA18939,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18940,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18941,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18942,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18943,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18944,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18945,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.000965,0.998912,1e-05,9.3e-05,1e-05,0.998912,East Asian
NA18946,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18947,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18948,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.999073,1e-05,0.000887,1e-05,0.999073,East Asian
NA18949,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18950,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.004335,0.994597,1e-05,0.001038,1e-05,0.994597,East Asian
NA18951,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1.1e-05,0.999949,1e-05,1e-05,1e-05,0.999949,East Asian
NA18952,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.997806,1e-05,0.002154,1e-05,0.997806,East Asian
NA18953,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.002086,0.997874,1e-05,1e-05,1e-05,0.997874,East Asian
NA18954,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.996913,1e-05,0.003047,1e-05,0.996913,East Asian
NA18956,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.001476,0.998484,1e-05,1e-05,1e-05,0.998484,East Asian
NA18957,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18959,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18960,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18961,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.003129,0.996831,1e-05,1e-05,1e-05,0.996831,East Asian
NA18962,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18963,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18964,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18965,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18966,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.000363,0.994022,1e-05,0.005585,1e-05,0.994022,East Asian
NA18967,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.002484,0.997476,1e-05,1e-05,1e-05,0.997476,East Asian
NA18968,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.008505,0.988208,1e-05,0.003257,1e-05,0.988208,East Asian
NA18969,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18970,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18971,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.002777,0.997183,1e-05,1e-05,1e-05,0.997183,East Asian
NA18972,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.001166,0.998794,1e-05,1e-05,1e-05,0.998794,East Asian
NA18973,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18974,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.000306,0.999654,1e-05,1e-05,1e-05,0.999654,East Asian
NA18975,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18976,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18977,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.003694,0.995196,1e-05,0.00108,1e-05,0.995196,East Asian
NA18978,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.995344,1e-05,0.004616,1e-05,0.995344,East Asian
NA18979,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.006517,0.993443,1e-05,1e-05,1e-05,0.993443,East Asian
NA18980,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18981,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1.1e-05,0.998191,1e-05,0.001768,1e-05,0.998191,East Asian
NA18982,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.996681,1e-05,0.003279,1e-05,0.996681,East Asian
NA18983,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18984,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18985,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.996018,1e-05,0.003942,1e-05,0.996018,East Asian
NA18986,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18987,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18988,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18989,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.005566,0.992984,1e-05,0.00142,1e-05,0.992984,East Asian
NA18990,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.999946,1.4e-05,1e-05,1e-05,0.999946,East Asian
NA18991,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18992,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.001161,0.998799,1e-05,1e-05,1e-05,0.998799,East Asian
NA18993,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.993862,1e-05,0.006098,1e-05,0.993862,East Asian
NA18994,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.997529,1e-05,0.002431,1e-05,0.997529,East Asian
NA18995,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18997,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA18998,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.003705,0.996255,1e-05,1e-05,1e-05,0.996255,East Asian
NA18999,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19000,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.001615,0.998345,1e-05,1e-05,1e-05,0.998345,East Asian
NA19001,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19002,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.994372,1e-05,0.005588,1e-05,0.994372,East Asian
NA19003,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19004,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19005,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99672,1e-05,0.00324,1e-05,0.99672,East Asian
NA19006,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.996326,1e-05,0.003634,1e-05,0.996326,East Asian
NA19007,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.002241,0.99742,1e-05,0.000309,1e-05,0.99742,East Asian
NA19009,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.999357,1e-05,0.000603,1e-05,0.999357,East Asian
NA19010,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19011,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.998941,1e-05,0.001019,1e-05,0.998941,East Asian
NA19012,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19017,LWK,African,kg,,African,no,yes,0.987505,1e-05,0.01033,1e-05,0.002136,1e-05,0.987505,African
NA19019,LWK,African,kg,,African,no,yes,0.967348,1e-05,0.016761,0.013841,0.00203,1e-05,0.967348,African
NA19020,LWK,African,kg,,African,no,yes,0.966966,1e-05,0.009581,0.019025,0.004408,1e-05,0.966966,African
NA19023,LWK,African,kg,,African,no,yes,0.980919,1e-05,0.010008,0.009043,1e-05,1e-05,0.980919,African
NA19024,LWK,African,kg,,African,no,yes,0.980368,1e-05,0.007007,0.011759,0.000846,1e-05,0.980368,African
NA19025,LWK,African,kg,,African,no,yes,0.973083,1e-05,0.017605,0.003166,0.006127,1e-05,0.973083,African
NA19026,LWK,African,kg,,African,no,yes,0.966256,1e-05,1e-05,0.011178,0.012413,0.010133,0.966256,African
NA19027,LWK,African,kg,,African,no,yes,0.948956,1e-05,0.009111,0.027815,0.00682,0.007288,0.948956,African
NA19028,LWK,African,kg,,African,no,yes,0.961208,1e-05,0.000262,0.01508,0.005001,0.018439,0.961208,African
NA19030,LWK,African,kg,,African,no,yes,0.979068,1e-05,0.01822,1.2e-05,0.001174,0.001515,0.979068,African
NA19031,LWK,African,kg,,African,no,yes,0.965213,1e-05,0.00375,0.013943,0.002784,0.0143,0.965213,African
NA19035,LWK,African,kg,,African,no,yes,0.974589,1e-05,0.011044,0.00737,0.006975,1.2e-05,0.974589,African
NA19036,LWK,African,kg,,African,no,yes,0.98157,1e-05,0.004057,3.4e-05,0.006371,0.007958,0.98157,African
NA19037,LWK,African,kg,,African,no,yes,0.970325,1e-05,0.017798,0.010583,1e-05,0.001274,0.970325,African
NA19038,LWK,African,kg,,African,no,yes,0.968364,1e-05,0.016023,0.005053,0.00522,0.00533,0.968364,African
NA19041,LWK,African,kg,,African,no,yes,0.967991,1e-05,0.007449,0.010907,0.008722,0.004921,0.967991,African
NA19042,LWK,African,kg,,African,no,no,,,,,,,,
NA19043,LWK,African,kg,,African,no,yes,0.975018,1e-05,0.010457,0.012955,0.000874,0.000685,0.975018,African
NA19054,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19055,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19056,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.000713,0.999247,1e-05,1e-05,1e-05,0.999247,East Asian
NA19057,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.998241,1e-05,0.001719,1e-05,0.998241,East Asian
NA19058,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19059,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19060,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.997864,1e-05,0.002096,1e-05,0.997864,East Asian
NA19062,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.003167,0.992826,1e-05,0.003978,1e-05,0.992826,East Asian
NA19063,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19064,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19065,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19066,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.998843,1e-05,0.001117,1e-05,0.998843,East Asian
NA19067,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19068,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1.5e-05,0.999945,1e-05,1e-05,1e-05,0.999945,East Asian
NA19070,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19072,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
NA19074,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,0.00283,0.99713,1e-05,1e-05,1e-05,0.99713,East Asian
NA19075,JPT,East Asian,kg,,East Asian,yes,yes,1e-05,1e-05,0.99995,1e-05,1e-05,1e-05,0.99995,East Asian
